symbol,LIB222,LIB272,LIB341,LIB259,LIB315
FARSB,52.9703105622214,11.5783635084078,111.145761132184,21.2109237494383,62.1506138063575
FAS,405.863831336002,98.9667125404492,600.374546392689,343.917381472366,1014.35262158646
FASLG,70.4134298246361,2.9620948377482,104.8497142828,60.488747659622405,84.10994503578179
FASN,268.455269951972,69.4041179568568,175.16060070431,196.898905518794,174.656602325582
FASTK,1607.71869638445,626.944331282471,2838.13558805658,796.818120563235,913.452389306737
FASTKD1,196.825641712922,46.42910410430471,282.660240246142,80.74739109985379,192.895629796269
FASTKD2,105.758551086308,16.2059420358406,216.07848617466092,35.6211808624758,143.824982842695
FASTKD3,80.731124523358,60.40444645954471,198.912197149308,77.1211588367586,115.71798162074
FASTKD5,138.138736757787,22.6214330082788,269.016934583021,84.1389133212667,203.698108920916
FAT2,0.245348346487589,0.4622936027339,0.84324816642415,0.34559500520929,0.375656203331556
FAU,25046.918085142403,10390.9943215148,51869.6886079553,16649.026572214098,28155.3083789876
FAXDC2,445.82790110327903,21.8928248728296,525.631019834781,77.9755094494261,224.898557937487
FBF1,134.362885690014,33.6233756679111,259.699195258591,62.108913651029,114.775120205262
FBH1,887.074666124234,392.228853841145,1182.54254787165,709.725254845197,544.598680772283
FBL,3652.70818608189,537.916936488386,7380.248096215359,1176.60590889973,3346.1071566589503
FBLN2,13.1831955758184,1.3560964852562902,42.231102245410206,1.67357805705744,51.4120392049833
FBLN5,115.349492849585,2.28389854272526,246.956136243033,24.7920474396421,43.9593821650943
FBLN7,106.331699102263,10.227417131456,112.483477844007,6.74172395969678,25.1127954671357
FBN1,2.9739884915326296,3.28366463923356,4.39664640214047,0.839577062593894,4.021962363875669
FBN2,23.3992475367274,7.069406674715482,27.5541949977216,37.9394614923868,36.6759852602378
FBP1,452.479005157316,458.11013909015503,624.16499321752,387.879996601228,547.756643010774
FBRS,2044.30205800216,850.349018193461,2297.86439407546,1696.09009872613,1463.30685599824
FBRSL1,1089.12109027983,207.22562695997505,1311.37625511894,501.564616052696,824.440117104061
FBXL12,249.947661973418,62.6023265608965,401.76868247190697,138.897129702385,256.296029575375
FBXL13,46.1374492735514,5.11437480150455,60.626622665889904,47.3235750420712,73.5630474351146
FBXL14,180.22203184817505,16.4621255546837,294.780214450195,89.1400554921876,236.791399990986
FBXL15,472.786098079731,368.230290332378,765.5641097331488,353.913332128125,408.568203028736
FBXL16,401.558275138585,2.68399956447602,431.5502208289911,77.70058504682541,241.047825216645
FBXL17,61.2790523722482,11.3506800755618,125.949234582684,33.2323205441105,95.7862979460618
FBXL18,47.3011703005206,15.3299900420615,65.79674786721151,38.77938705923879,48.972166334875794
FBXL19,152.681118748661,115.690044820228,219.800695360118,194.658447404963,140.300799231776
FBXL19-AS1,4.918669460752692,1.8976404198874304,2.24549146066835,3.5026193179664804,5.45841536898302
FBXL2,5.909318150309111,1.36178592728468,7.87022659970537,0.9030654470128228,4.722973956941071
FBXL20,81.8762061416733,24.6601356348886,105.820940171026,60.049223180663006,78.1745404540312
FBXL3,389.166822025719,97.2709521360299,791.188254156976,283.33093140159,700.673767608458
FBXL4,55.0453753909894,28.064685054468693,117.444362158789,42.207532532475206,66.2422037595389
FBXL5,2024.24984473293,965.5576918023688,3444.7061650959004,2991.23339734843,3335.331775246321
FBXL6,401.241055587554,135.01075543835898,669.439229583592,260.378198522293,357.42736035857
FBXL8,223.307383755824,74.9126293836363,204.34066393348,108.063973080794,132.480202071194
FBXO10,17.5471172265926,4.26545294494584,30.7916482327383,14.6395880672572,22.0962094157538
FBXO11,543.3505751952259,229.13001049476895,1162.29151852301,473.779507977575,678.503743440071
FBXO2,135.825150058949,8.41814284091647,193.90701802430092,60.0992411178866,42.7740858214113
FBXO21,61.88429034742561,3.21004029833836,130.041597819594,22.213312910022893,90.4455985487044
FBXO22,69.06857717003649,12.48187439796,170.625995124649,49.4998174582488,178.388992175845
FBXO24,14.2673357119403,21.358672982767,32.1851871598746,9.81378899526138,25.324768325019495
FBXO25,215.003389198939,37.7363557965647,321.283163875968,88.0534495200037,180.80004858567293
FBXO27,3.32234119107538,3.31709275494308,2.71038532245725,1.31640664953405,5.30718380618159
FBXO28,76.7070178765537,16.3405956889027,181.618367300888,41.354181975505,130.987121796108
FBXO3,122.633048783438,27.7657989948995,282.75158568938303,87.73497723749371,204.912788546115
FBXO30,26.6644376880405,12.6821046867433,47.3090754212113,25.621639097622104,60.3652000497008
FBXO31,251.613414220244,30.5460326159895,359.945912505882,91.9336201684156,260.95630578974
FBXO32,111.179122965475,11.4425571617005,199.856536961526,40.23075577083,118.306910191484
FBXO33,136.240185104949,60.88517258543001,314.950753608782,111.91371779223302,291.007979251244
FBXO34,128.997808832071,44.608937387577,258.53123050917003,97.226945278895,224.545976843846
FBXO36,1.81652353459534,0.7203700771961691,7.9417099542940415,2.03944691867544,5.00170372883624
FBXO38,328.069637289341,97.45159720801658,700.672918513512,349.067486485106,405.775127390083
FBXO38-DT,11.5428172130339,9.50651829570699,19.0867278270735,9.35586955241545,15.6522564775534
FBXO4,100.511787552792,38.05091425963961,267.3228429337,30.357296785630304,82.6024382459995
FBXO40,1.29261446983299,0.1788578680781979,2.73565823390562,0.218163665599937,1.5657431006905702
FBXO41,88.26273363397699,13.3190155139618,131.150345986606,37.840895396767394,101.00759919264
FBXO42,246.914498419465,129.610047305329,355.365062875486,162.646467554011,196.67499267093496
FBXO44,408.35137358214,110.378633431599,833.0198965280838,208.74561076598,326.460691144955
FBXO45,49.1922146693198,13.0610024905259,84.8765861373077,31.02328842294889,89.84952202261
FBXO46,274.896206853347,88.0324721259204,368.588542461728,186.453975312029,168.763087661662
FBXO48,17.1634729319873,2.40945754867882,35.5391243191999,8.871645614258961,18.12816820756689
FBXO5,53.110262528876895,4.72881463995645,141.06976208452,19.3899890006209,91.41040143140052
FBXO6,212.491466679883,109.765781118534,301.764880921357,464.671379495625,317.207700150701
FBXO7,6954.5918809512,2071.7958795278,26616.8857935575,1084.10975740159,5343.33846218072
FBXO8,120.249430900654,19.0005473143963,185.316143764772,62.3244862632314,171.231575861933
FBXO9,1359.40443909575,618.604106301899,2940.0978385988105,772.1005924253999,1239.57351796193
FBXW11,141.89894765048,31.9479618926045,271.981964652877,92.65905451028692,228.55303729457
FBXW2,156.559716566605,88.7053068092177,314.912777026419,151.352641583836,246.046530278294
FBXW4,530.088369134945,202.907414486628,845.8210966830119,291.836844525462,399.36317242491
FBXW5,1825.29158234695,1125.51612177664,2816.7344395914697,1630.53988735421,1820.6489920412305
FBXW7,149.257797227187,35.914359575244205,272.24662446359,105.463722201324,263.075668677458
FBXW8,24.791407120892,6.79934853144623,42.820344208740295,7.602438563165232,34.1103877829699
FBXW9,56.7242653848822,14.215282411340402,92.6764048254647,23.458351948432107,53.5986344051688
FCAR,318.470470633992,256.48652921944097,531.012839277077,574.659126386108,776.762497335059
FCER1A,788.989368934151,8.07368836926489,1468.5173371757598,170.322410210927,505.977675865932
FCER1G,12445.1929936425,35294.2738557518,11381.4097639991,33115.4594144125,16438.7361924754
FCER2,212.415878633732,160.22134987707898,826.782326894019,23.7057899717164,411.062381030209
FCF1,114.698714364616,29.973175599860102,293.40687368766004,99.0040745576992,348.7065230825811
FCF1P2,94.05773130455547,33.1215097750839,176.11972785833302,59.0500311678378,67.77481524473001
FCGBP,40.8255306106738,1.39962388932475,54.1177725248952,4.97023135845912,29.0140614767552
FCGR1A,727.1353101251442,2829.76808187432,857.936332216168,6186.487945368172,1736.77462522514
FCGR1B,624.5476481345211,938.503210538242,743.590657532594,2945.1549825636407,1415.52119278775
FCGR1CP,44.7127029246028,138.242527713218,8.326752170336501,495.491020212944,71.4037145079477
FCGR2A,6571.606718524449,3845.4347623542,8428.19730081429,12384.512366584297,9988.555827049153
FCGR2B,405.84123588306295,205.660459342932,1100.33511053772,730.7283791426262,756.372456410193
FCGR2C,279.712589569078,280.926648420499,616.195859465696,469.44925165594594,492.735287302065
FCGR3A,7140.975976178979,4439.46122993062,11131.9674386999,11716.011286474,14464.506145323
FCGR3B,21321.9162073878,13427.0620049203,37417.3628704475,33087.229827037,33647.9680518418
FCGRT,6533.71383114248,6150.386271017329,9645.77865673821,8175.658700317091,8673.743335816871
FCHO1,1184.75481762646,571.216680196456,1619.40169326935,848.53757679398,953.435465644325
FCHO2,135.868887348554,32.8709099465586,192.96664390829497,95.23574347143428,202.739961616609
FCHSD1,693.98954708361,275.43067914659304,1430.8633541176998,501.842828517211,634.034094170261
FCHSD2,220.707637053643,55.8664713564734,511.344431195551,195.11507889729,473.1020258661098
FCMR,3106.9291149015003,289.868367980422,6548.04970373973,512.228012972242,3296.4249278757898
FCN1,3817.55213538416,1811.25306367174,4613.97125958372,4758.885299833,5264.9174276270505
FCRL1,61.65585179023021,32.0511861372868,335.210823400479,6.31035144990621,303.028337798393
FCRL2,58.9791554266562,44.116123841174094,239.193252301793,3.65600664862825,126.869805472613
FCRL3,129.714864858967,22.912006983397607,316.679461080964,75.625620998537,318.472552597606
FCRL5,22.1840979340545,43.7332814985876,111.371604170659,1.7721593050358502,76.6982088322548
FCRL6,133.641947219658,21.877268796205502,181.235307932951,320.136829761097,262.401590235403
FCRLA,109.547503100735,41.2250307018991,330.53597332683603,4.35677294996634,362.029071140018
FCRLB,17.328559580006402,19.827864096486607,26.3016735392519,27.8533846049994,29.5037401713974
FCSK,221.883226213467,60.9933354349956,329.438483704153,117.513908478191,154.928535466688
FDFT1,1244.76870863619,322.28230363528803,1449.93781517259,640.688076542209,872.3252665838361
FDPS,1289.81631370977,692.0790094548938,1885.82170177068,860.558261427777,1119.75747365518
FDX1,96.811634932406,19.6283952200193,206.38373684939705,51.5854033102311,162.75514824619896
FDX2,131.914756685078,63.4182856092722,298.202610280557,75.57352718812359,202.914981386786
FDXACB1,24.429254266867105,3.67178399217733,50.7146002388786,14.8306290101579,40.5023942975312
FDXR,85.8573299073171,57.033970241108506,165.619404480652,85.48467009028029,69.2454238004737
FECH,243.304819611865,48.4758332857464,430.403092788476,57.5786461899418,125.614150157384
FEM1A,16.5557509290031,6.70275491901636,18.602173522203103,10.5454661090612,12.4941479626142
FEM1B,105.678473389899,21.5403226960041,215.187985729651,62.4909349273942,174.137375788419
FEM1C,75.9726288556288,40.0358844421114,152.674330211482,84.6397290925828,153.10728398024202
FEN1,96.8130333480602,22.891544027403302,163.227518336115,40.9013537252998,113.39026621723
FER,7.82089714897787,1.9390739400867096,30.3319299405811,3.49357335961371,12.3271916816397
FER1L4,4.42114629136032,6.7799642428997,7.45678596587851,1.05842258435107,5.09665542822299
FERMT3,6086.9822959237,5784.19452468399,6929.228054583758,7415.594793416641,4471.31081331515
FES,1740.26388092669,3416.4974910686897,1666.0014803978602,3542.205492383329,1900.42280947168
FEZ1,56.5922807074144,10.4750982127697,130.612758896808,50.1670364366505,50.14857638433539
FEZ2,273.797604155328,129.596627413259,429.335782786113,193.290734867686,356.3339073397509
FFAR2,3911.6665761235295,1813.71282730914,4462.6249334891,4423.841715609879,3417.46812187494
FFAR3,35.4691570501576,286.026048779788,43.3076879439966,114.76614938337,23.4874629983917
FFAR4,4.0783504540224,1.1356147438998,1.94574532076412,2.57409790774988,1.92344387001524
FGD2,598.164770398329,222.642206502647,871.0949827516341,426.133536192,806.3003747725369
FGD3,4044.38808983964,2436.0469762205607,5814.592979584,3814.12486398492,3347.69253737281
FGD4,35.5781046697431,30.1816439468964,64.2687113448406,46.4828767049076,96.7487969747
FGD5-AS1,521.630769658571,103.610841210585,931.65055896167,327.193571265441,883.496892609873
FGD6,7.5608470379152415,0.907582330408984,19.45634415700589,2.5840833123637403,17.0794940664291
FGF11,20.9814604714455,22.071164557526004,21.0044780211934,19.1325504203637,26.5978305375753
FGF13,4.3516855137999,15.7724446238934,11.0828774296039,6.9123395225982405,30.332688802900897
FGF14-AS2,14.4818821136236,1.08611236818443,13.0352434465852,2.6810887150009703,2.78643834481897
FGF7,1.8632416575690904,0.1771869910512749,1.6002256364547398,1.29087492453503,2.42711025000896
FGF7P6,5.18254681465839,0.529826645100563,4.73366336491204,3.32456394677153,5.30641585482895
FGFBP2,437.61311074496695,111.129089870451,609.2887929314151,1298.7406656414098,672.906310591705
FGFBP3,19.57608953938989,3.29362645036876,44.5637718075375,8.628480556226739,23.2838644671628
FGFR1,77.53208311252959,11.5999157070209,84.62274797218859,39.6027814023675,72.4835455325353
FGFR1OP2,597.770987590231,133.680441220138,1255.70487069188,320.926222210518,614.4277110316481
FGFR2,7.275331041781452,0.5381281543798979,17.8643523813288,4.91407671582032,7.59059573046737
FGFR4,7.81298506040807,1.6574677100237802,14.0212566766166,8.24633806098918,7.87312869001369
FGFRL1,85.6215496679371,4.809016737248768,157.65524465289,25.41159709647289,161.769702099762
FGGY,38.2476617533983,41.186293850319295,118.861997731548,41.3643189037094,46.0284625237704
FGL2,2070.25560373231,377.17207334332704,3930.21075832284,1579.05156520841,5351.62072609613
FGR,7856.88763906395,8925.77735207779,7894.984743620948,10991.0443797271,10469.898757165
FH,255.488810402348,53.085571499606885,511.706855500151,130.517072072781,343.421701288406
FHDC1,12.9729180219216,4.61296364103274,18.9041713709731,10.1337310565992,14.9085870153047
FHIP1A,1.23380741153283,0.586562437818563,3.73877772979769,0.730343706203427,2.69209003578072
FHIP1B,662.215721799873,762.600859541394,1036.5472566623,1175.49372574547,925.434423424478
FHIP2A,218.461965515063,113.985094592161,417.964216115364,192.304770864312,289.581820451173
FHIP2B,989.193490866582,334.730326910696,1280.5400432152198,494.998492782028,601.417627751954
FHIT,421.564230289992,67.7142902234002,405.825085582155,25.29586337805,168.400779184222
FHL1,258.745646860148,6.37169918909335,250.654484036032,39.840870420118,138.359893610767
FHL2,48.6990339485378,2.2186497373068,67.7913586311218,7.95098827838924,19.5749519868228
FHL3,541.264249440401,868.8795837557651,761.4513802936618,969.069441233568,575.598445032285
FHOD1,801.160405979626,670.202110789676,983.71366395037,779.0766930748799,734.1346148235451
FIBP,881.705173216857,615.9742093125479,1297.58467274663,612.613603866313,865.746373622243
FICD,35.6125682555367,6.56358566791312,39.5322443280418,18.6542510545957,41.956875874869496
FIG4,194.21570129663,249.771602278538,348.141883302529,214.189277582953,244.476289176824
FIGNL1,20.0659398228902,1.59568756071184,82.60622505633108,6.50719574632299,36.3584008068104
FILIP1L,5.280656712923861,1.11771097930119,5.6765244429491695,1.35984846293001,8.7809386116106
FILNC1,1.4487770179536,1.6755406773593,2.57175399303636,0.958432166981024,6.88649404743541
FIP1L1,381.20247687095,124.091584642586,946.554015007329,328.160897867184,488.31554442208
FIRRE,3.43870409366931,0.5925479846365289,22.909793405159107,0.2835915519772479,1.47856233761027
FIS1,1995.5967679835892,1007.3738851415,4491.46014918586,1080.69903714126,2045.59775936953
FITM1,51.1145761886907,20.997213636056603,70.34946794058361,48.994819635835,21.761163211331898
FITM2,37.6699320861554,4.41614913250064,64.0189060911229,10.5957416363886,29.1099456884988
FIZ1,176.972463471735,40.5750912639391,203.175219753684,103.49314275453,159.319681301066
FKBP10,1.7963569088453502,0.8684013216447359,4.12133298380933,1.3668943098881998,4.148253792272411
FKBP11,646.15640842811,161.051067222999,1368.4615446757302,432.712008635294,656.844864035088
FKBP14,9.35683594264106,0.9806567624092408,26.9671039204722,4.97924701209379,13.2883010840208
FKBP14-AS1,1.44794900868467,0.36403968844817,1.1877596228832,0.951825738435284,3.01448332744011
FKBP15,367.512686824194,265.11036971257704,459.116917852057,499.572171751793,511.825278009698
FKBP1A,4358.25295211736,3268.41680769543,6315.3459772118,4730.30145030293,4943.818993371
FKBP1B,98.1323833171767,58.73595942128,269.724105597245,44.3743501813238,79.9194539191144
FKBP2,744.203414789556,475.695030555905,1537.5754332780402,752.783940842581,851.876093404816
FKBP3,510.557783304935,124.14818295808,955.382562178776,227.749335829702,502.570495128954
FKBP4,291.075673570136,40.7754378796041,479.295858909397,150.91848103998,276.917223857385
FKBP5,451.448004816053,1225.25134257294,1643.62305667742,1532.44309059934,1399.58495887072
FKBP6,4.9636763645706505,1.38292569422658,11.588436481356304,2.8714781064625097,0.873818931964714
FKBP7,9.103299504494029,1.9850230583271,55.93775822512771,2.3326147615722097,14.874047488992
FKBP8,54217.6564957077,26236.7835518786,136196.795944046,13651.2326125108,23009.0746331132
FKBP9,46.468027374121,37.3867935172928,53.1457064467934,31.4403571057964,43.9473326426804
FKBPL,59.643862867549,39.983569070895,135.643311756049,53.3883522088563,74.5810218067029
FKRP,133.815111558101,85.79525238823841,166.51232467250298,105.860607941917,155.947954318202
FKTN,22.46672509785,2.470159030543,40.2926833803585,5.2957646402863885,24.2081122046174
FLACC1,19.8455605559124,10.5037780766749,101.262607629287,18.360477117337,5.4005996028630685
FLAD1,472.035719279812,173.29470416739898,776.709934188208,270.66716549735804,444.817591312584
FLCN,445.952764901034,145.005169825928,456.67230139094704,319.54034199474097,283.126549372799
FLI1,1246.95080746313,362.670499901146,2425.94498872615,1067.5636540616,2542.12703719107
FLII,4475.01904002465,3854.226420236829,5720.47675817307,4635.33540367022,3519.06016861605
FLNA,20889.7134932081,7598.3710203681,16332.6776687601,13359.2532448961,9249.376228952691
FLNB,175.675230550202,144.651705308536,330.52542054200296,43.7621948757093,143.842060618014
FLOT1,3403.3419154167,5350.2993594031,5052.78804739082,6729.79234062947,3666.1602079939503
FLOT2,5575.74517701412,6066.44752163357,6197.36285169739,11970.7671718661,5225.67304735247
FLT1,7.39384676847461,2.20046044308966,30.1549523452525,3.0275474046761,10.6321767699219
FLT1P1,64.3972616782228,40.4963062395683,9.97705312335782,40.197284209688895,9.22700864015655
FLT3,15.4024260184104,15.9373855668613,70.7792418655859,19.1072459807504,56.237077553601
FLT3LG,2711.057791424,148.326725303057,4324.54480223399,604.60367291122,1600.11941905623
FLT4,48.7197893808791,0.5507654837923879,27.0810000599649,19.3078480622116,26.589145373468103
FLVCR1,30.6600424157876,7.89644850235834,94.5502635005001,17.405257250474502,65.5120831532974
FLVCR1-DT,50.6424269033396,14.0035780619607,246.38994908988,54.6698629754985,30.06335729279749
FLVCR2,93.1180143851414,68.6089285444361,88.64729108236591,125.472503240823,94.9543323628157
FLYWCH1,706.040393983649,73.01455538173549,865.254554067815,298.268687590231,641.164595617719
FLYWCH2,328.126825129515,130.818027944769,553.336684263218,210.421901095308,432.420205220402
FMC1,172.543313090775,89.1000462192428,229.48361481193905,129.578762238618,135.839330994964
FMN1,2.56736233966303,1.79515643717911,27.647456073877507,0.956856321639838,8.050744867145
FMNL1,10566.569187082,5241.21229276298,9124.38414311534,10883.232799491,6995.16684334706
FMNL1-AS1,85.3845182145508,5.09787753465644,95.3694486288963,38.4752943654671,65.7926779499061
FMNL1-DT,1813.65952413493,688.729725879255,2527.56679433092,944.6805677635248,1171.66787671892
FMNL2,13.292842403231,2.82363412310574,32.6102224139803,4.57736099301425,30.2159601973
FMNL3,129.777664761964,13.1242314382725,215.214569337305,51.4062569691845,117.095082957022
FMO4,24.79928240904989,7.0070025903112105,36.925773689359005,15.2749719392951,20.9447760698109
FMO5,56.033558452944895,13.6556232086895,75.9355879529528,31.3093649618104,94.98914615746858
FMR1,249.94992519875305,39.24293696595471,471.5896037657511,157.014138714509,413.3795279603421
FMR1-IT1,21.7710869107112,12.3407170146982,22.798585873267303,8.00015768350605,7.17771217108894
FN1,2.22210087472429,7.00330128044145,15.2291808565065,4.764856283897268,11.828699830998303
FN3K,61.52986557991071,19.6096771672494,52.392123343859,17.4564419193449,12.6336225558979
FN3KRP,269.23514428207,48.3644767345217,518.079359628186,133.942656797338,194.993746029897
FNBP1,838.782828733951,229.507110519472,1326.6211979375098,559.159217676717,1006.71488827058
FNBP1L,9.24435548350812,1.39910570594299,11.3382951516884,2.4058764175783,9.293326724823553
FNBP4,628.822475987958,56.5952909953437,1369.70835284305,181.240109172407,743.948265158892
FNDC10,115.244059669341,27.214314399475303,123.803087172869,75.749597600283,92.9550807235616
FNDC11,9.88378104138949,2.05942996188048,36.07751799127821,9.6052773823762,11.0816842949988
FNDC3A,92.33716484412642,22.8564873353511,203.106895513027,50.9974008649421,159.54423393348802
FNDC3B,140.72777454009,71.7673408576767,244.312596427053,266.020679442358,233.391697637419
FNDC5,5.87772499664786,6.44220385452688,4.38958880718814,0.9852366901402329,3.4279337080550096
FNIP1,131.342859883129,58.2887671628148,219.336372827444,156.361435696077,272.309332896004
FNIP2,21.9214533939492,6.3563651910614505,35.6123216611342,8.65920954037987,34.7756713535817
FNTA,666.066388105145,186.247385180794,1479.21762574376,391.334446569775,871.824818285701
FNTB,110.811247647392,33.1822747079744,218.440730420398,112.897363484673,153.507606049638
FOCAD,92.0595609365624,35.255790797702105,150.166968370487,51.44060736715061,80.3150037193904
FOLR2,67.97786816038109,73.1825525491387,167.56269644698,139.513557973251,178.78192728461102
FOLR3,263.81860204801103,3290.07221997805,1822.6919182131696,6750.671988353,987.1493893992192
FOS,1069.3517617772802,475.961514291357,1936.99111359284,1294.17322944357,1394.65959316325
FOSB,22.646605511474103,1.32861161568051,44.2669831359942,4.620439149793019,11.4487467570032
FOSL1,11.189974863233,3.95009076887064,41.1101209138142,9.84589684408804,5.10009292475384
FOSL2,571.600724234096,450.8336388406401,710.039960179823,1277.8604269758698,835.966024687449
FOXC1,0.414943044970873,0.321506350459019,0.384202026167187,0.4174929489008929,0.428260870987184
FOXD2,6.50473041549525,1.1029586156773998,6.4398873560318695,4.13297260679985,7.96076656699438
FOXD2-AS1,38.1012881148571,8.56644903981251,57.4684497475044,26.4344116370568,26.5365224212564
FOXD4,2.45946353181818,0.682056232458552,1.23141588880265,2.59835683458871,6.266757305857428
FOXJ1,3.4472785896542595,1.00549783922091,38.5749991993399,0.6183223157477851,7.340627565184059
FOXJ2,155.16522015628098,57.6292994957329,242.287906865607,95.1502993187521,165.250386751921
FOXJ3,202.315067162853,44.3434265678621,361.989758396484,107.083948802167,234.682130178189
FOXK1,121.483551115688,17.8758038463425,108.545911189718,58.1404502064335,62.828239452279504
FOXK2,153.661242520399,77.83911762043729,283.319453222286,118.873635722248,222.56857524903
FOXM1,33.3564638001682,13.1479726972943,43.4502513620338,5.79686830642443,12.114432587847302
FOXN2,126.67143399008002,46.7307502835197,284.666512845521,113.43039317133,254.66380382901295
FOXN3,197.174307215966,50.266886556555605,350.86752647312204,107.853506813591,339.016037516552
FOXN3-AS1,21.828697955622893,37.5680625243719,44.0782092748167,33.1410578855531,46.676284343387614
FOXO1,214.99483310316,22.4410100148842,432.032725070566,73.5924623088673,268.673138094936
FOXO3,227.302418077186,92.0319595187958,353.363226478648,156.88513152955798,310.580535961229
FOXO3B,7.47018922307015,0.184145453606437,22.7807738479114,0.967963000823388,8.201537600602059
FOXO4,458.934570222442,182.864694639787,612.8068023695851,248.229688587551,411.054171264558
FOXP1,447.5196528411489,188.071136880509,588.442472252344,172.578747997042,266.10693722732003
FOXP3,210.578360464118,4.03482961454619,157.053164588266,28.842394232543,47.466561138919104
FOXP4,105.194676774165,18.6120684056366,95.7359730600876,94.3881962679802,86.17765405275671
FOXRED1,216.69120329273105,84.9828360221666,300.98578965380904,138.07012909780198,186.44010273411095
FOXRED2,14.2701509434547,2.45806103485439,18.95532213058,4.62975785060868,26.7189474366197
FPGS,559.555967802235,140.447197074389,894.191298309104,267.693030158333,455.0559553150509
FPGT,57.7791123930898,18.228898232747294,112.408700945107,69.6803353352192,108.724340075056
FPGT-TNNI3K,1.43632007850767,2.99563928033935,4.14368203449173,0.324124112435633,8.113076918600699
FPR1,18544.7067682465,27439.558679692203,28836.43178758609,40130.3838625162,29283.539903266206
FPR2,2265.10986577714,887.6598185315421,3851.5949646677504,3322.85030587714,4832.85878121729
FPR3,22.4006683583952,2.91129171599288,14.8245790201676,5.0116427557424,27.0588939020537
FRA10AC1,146.301840937511,16.8764607566765,366.036818595318,51.6619984852281,169.973616692646
FRAT1,1170.03756007799,897.136165864225,1706.10481858792,1709.91812644268,1529.35014207289
FRAT2,4068.4254197192095,3053.91572742788,6326.3223857804105,7445.6267690534705,5467.33887227788
FRG1,445.797467162594,193.73181444362,929.879673957749,412.348723003464,582.1227220250599
FRG1-DT,2.1544801177615,0.467285083472557,6.594112609537929,5.23142772376067,10.4230928718885
FRG1BP,66.8684645414538,10.8657556067671,244.382634655056,55.96364715297111,254.725459351896
FRG1CP,100.375276424654,10.9339125842261,282.967884170874,81.6190608589153,366.071896182307
FRG1GP,20.9867597307667,2.72661750383362,74.07698712605259,11.1689402268859,2.2175326689631403
FRG1HP,137.149504884091,40.7417453846181,392.827180173627,74.45207079012509,227.861515386076
FRG1JP,6.50266959242591,1.4546782298447702,9.708394008838882,1.66335021469878,35.994903833228896
FRMD3,74.980673751448,1.66592784686896,114.004523986615,36.4478481151592,42.77253163415
FRMD4A,55.2887733156435,24.6858861764111,101.654203326357,17.332480469958,48.5442894395649
FRMD4B,78.26582812624541,20.790786297034103,73.48969440323309,78.1776419191513,99.8987871467685
FRMD8,639.793801203575,259.30874626962503,727.663043636567,550.300178825188,551.467932483396
FRMPD3,4.12164613868457,1.18261080407479,5.27370380914582,5.14411983091535,5.58595014718879
FRRS1,12.167596206958196,3.20329333920433,23.9071996098993,10.994975992634402,37.0040833333739
FRRS1L,0.421401517268544,0.536986035905798,1.34722766121099,0.18551033184748,0.4406395154094509
FRS2,37.1587559639286,8.98592377493873,65.8218863482798,20.6154057340605,71.3145772973738
FRS3,80.5882469239523,32.9813147323882,109.545132204589,59.58537916542849,60.8043219469609
FRY,340.437096533613,39.2388337995848,435.681501660924,342.49887822755403,520.694165335741
FRYL,222.543756807603,44.7619283872511,498.713319078975,120.288138744271,299.236632848416
FSCN1,39.8487004758056,22.143065145539,118.573140452428,51.56087164092939,57.6197008257997
FSCN2,8.75042035428112,3.68801687974902,9.13514926073411,1.0390124124082,6.353206686697121
FSCN3,2.6001699069187203,2.7220384547661696,8.4575529301198,1.76564379064441,9.19565062659055
FSD1,28.4295142467262,13.2823196703958,51.4539001139334,13.9735055157842,24.199225910394
FSD1L,5.06266947272298,3.4397858895403304,11.5533501521646,3.55904670306817,10.6329812903866
FSD2,0.324322030537742,0.596862654427572,0.801810001775432,0.815212069241713,0.309594102448766
FSTL1,52.01075822076489,0.661762479201172,26.839294236644893,5.35702562792499,23.7944606938863
FSTL3,148.394606764429,158.443367517696,211.03028932804,201.207236376878,95.3600666607923
FSTL4,7.2413642615492595,8.843793475939679,9.77742400899173,14.044176118392803,2.98164426483687
FTCDNL1,4.44066890990114,1.12425701018515,24.5462480290358,7.51210019850994,14.3910975109635
FTH1,117338.734407227,72108.6133132332,133951.79233122698,223621.653926655,140829.231256657
FTH1P11,22.2048901668077,13.321109397830998,13.2384013584275,28.9349145369015,29.82514609703189
FTH1P15,35.3901281654895,7.60061866722445,38.3643804014052,56.6171380940736,28.7191681573427
FTH1P16,2.96134755002693,6.929042429282861,47.5615020673398,9.36015767002656,19.2717940480913
FTH1P20,6.89201795088379,9.12173012164601,24.5178160036564,22.94232320863,36.5638826473088
FTH1P22,15.9478265237531,2.77631023262801,73.16306218732,76.7242124867293,78.8054307747784
FTH1P23,9.19605494282041,2.6037022906441902,19.0995323207727,3.0845505794216903,6.3498971820583785
FTH1P3,5.371995335390071,2.26121480080912,2.2856189291116302,2.76771475168904,5.732244879866119
FTH1P4,8.489155829624059,2.98432384730892,4.97577247937219,8.82423388279193,27.2427816818982
FTH1P5,2.98324379513869,2.5244519587469503,2.65825994259499,3.14053854611094,3.43755138451898
FTH1P7,20.9625818601138,8.66027195742557,34.02886621459,48.3915284602646,36.3436268855501
FTH1P8,6.790743217190388,20.5228431879762,47.7660042829825,42.24718625610871,25.1672285903928
FTL,146938.559236287,116964.097489277,266485.20421095897,154018.93724767698,132952.443150456
